time_stamp, total_power, cpu_temp,
1646070471.3214114,5.603,48.312,
1646070471.5217142,6.004,48.85,
1646070471.722016,6.004,48.312,
1646070471.9223251,6.004,48.85,
1646070472.122638,6.004,49.388,
1646070472.3229601,6.229,48.312,
1646070472.523268,6.229,49.388,
1646070472.7235801,6.229,49.388,
1646070472.9238787,6.229,48.85,
1646070473.1241813,6.229,49.388,
1646070473.3244915,6.569,49.388,
1646070473.5248098,6.569,49.388,
1646070473.7251077,6.569,49.388,
1646070473.9254227,6.569,49.388,
1646070474.1257076,6.569,49.388,
1646070474.3260462,6.569,49.388,
1646070474.526365,6.695,49.926,
1646070474.726691,6.695,49.926,
1646070474.9270163,6.695,49.388,
1646070475.1273234,6.695,49.388,
1646070475.327654,6.695,50.464,
1646070475.5279806,6.695,49.926,
1646070475.72831,6.695,50.464,
1646070475.9286318,6.695,50.464,
1646070476.1289701,6.695,50.464,
1646070476.3293102,6.695,49.926,
1646070476.5296164,6.695,50.464,
1646070476.7299416,6.66,50.464,
1646070476.9302497,6.66,49.926,
1646070477.1305728,6.66,50.464,
1646070477.330882,6.66,49.926,
1646070477.5311928,6.825,50.464,
1646070477.73151,6.825,49.926,
1646070477.931823,6.825,50.464,
1646070478.1321316,6.825,49.926,
1646070478.33244,6.825,50.464,
1646070478.5327678,6.825,50.464,
1646070478.7330735,6.825,50.464,
1646070478.9333785,6.825,50.464,
1646070479.13369,6.825,50.464,
1646070479.3339856,6.825,50.464,
1646070479.534301,6.825,50.464,
1646070479.7345972,6.821,50.464,
1646070479.9349148,6.821,51.002,
1646070480.1352754,6.821,50.464,
